,time,hour,Alcalde,Avila_Camacho,Enrique_Diaz_de_Leon,Federalismo,Hidalgo,Independencia,Juarez,Lazaro_Cardenas,Lopez_Mateos,Vallarta,origin,destination
339,2019-05-03 16:44:21.350564,16,0,0,0,1,0,0,0,0,0,1,Plaza Galerías,Basílica de Zapopan
340,2019-05-03 16:44:21.350564,16,0,0,0,1,0,0,0,0,0,1,Andares,Hospicio Cabañas
341,2019-05-03 16:44:21.350564,16,0,0,0,1,0,0,0,0,0,1,Andares,Plaza Galerías
342,2019-05-03 16:44:21.350564,16,0,0,0,1,0,0,0,0,0,1,Andares,Secretaría de Movilidad
343,2019-05-03 16:44:21.350564,16,0,0,0,1,0,0,0,0,0,1,Andares,La Minerva
344,2019-05-03 16:44:21.350564,16,0,0,0,1,0,0,0,0,0,1,Andares,Basílica de Zapopan
345,2019-05-03 16:44:21.350564,16,0,0,0,1,0,0,0,0,0,1,Secretaría de Movilidad,Hospicio Cabañas
346,2019-05-03 16:44:21.350564,16,0,0,0,1,0,0,0,0,0,1,Secretaría de Movilidad,Plaza Galerías
347,2019-05-03 16:44:21.350564,16,0,0,0,1,0,0,0,0,0,1,Secretaría de Movilidad,Andares
348,2019-05-03 16:44:21.350564,16,0,0,0,1,0,0,0,0,0,1,Secretaría de Movilidad,La Minerva
349,2019-05-03 16:44:21.350564,16,0,0,0,1,0,0,0,0,0,1,Secretaría de Movilidad,Basílica de Zapopan
350,2019-05-03 16:44:21.350564,16,0,0,0,1,0,0,0,0,0,1,La Minerva,Hospicio Cabañas
351,2019-05-03 16:44:21.350564,16,0,0,0,1,0,0,0,0,0,1,La Minerva,Plaza Galerías
352,2019-05-03 16:44:21.350564,16,0,0,0,1,0,0,0,0,0,1,La Minerva,Andares
353,2019-05-03 16:44:21.350564,16,0,0,0,1,0,0,0,0,0,1,La Minerva,Secretaría de Movilidad
354,2019-05-03 16:44:21.350564,16,0,0,0,1,0,0,0,0,0,1,La Minerva,Basílica de Zapopan
355,2019-05-03 16:44:21.350564,16,0,0,0,1,0,0,0,0,0,1,Basílica de Zapopan,Hospicio Cabañas
356,2019-05-03 16:44:21.350564,16,0,0,0,1,0,0,0,0,0,1,Basílica de Zapopan,Plaza Galerías
357,2019-05-03 16:44:21.350564,16,0,0,0,1,0,0,0,0,0,1,Basílica de Zapopan,Andares
358,2019-05-03 16:44:21.350564,16,0,0,0,1,0,0,0,0,0,1,Basílica de Zapopan,Secretaría de Movilidad
359,2019-05-03 16:44:21.350564,16,0,0,0,1,0,0,0,0,0,1,Basílica de Zapopan,La Minerva
360,2019-05-03 17:44:21.350509,17,0,0,0,0,1,0,0,0,1,1,Hospicio Cabañas,Plaza Galerías
361,2019-05-03 17:44:21.350509,17,0,0,0,0,1,0,0,0,1,1,Hospicio Cabañas,Andares
362,2019-05-03 17:44:21.350509,17,0,0,0,0,1,0,0,0,1,1,Hospicio Cabañas,Secretaría de Movilidad
363,2019-05-03 17:44:21.350509,17,0,0,0,0,1,0,0,0,1,1,Hospicio Cabañas,La Minerva
364,2019-05-03 17:44:21.350509,17,0,0,0,0,1,0,0,0,1,1,Hospicio Cabañas,Basílica de Zapopan
365,2019-05-03 17:44:21.350509,17,0,0,0,0,1,0,0,0,1,1,Plaza Galerías,Hospicio Cabañas
366,2019-05-03 17:44:21.350509,17,0,0,0,0,1,0,0,0,1,1,Plaza Galerías,Andares
367,2019-05-03 17:44:21.350509,17,0,0,0,0,1,0,0,0,1,1,Plaza Galerías,Secretaría de Movilidad
368,2019-05-03 17:44:21.350509,17,0,0,0,0,1,0,0,0,1,1,Plaza Galerías,La Minerva
369,2019-05-03 17:44:21.350509,17,0,0,0,0,1,0,0,0,1,1,Plaza Galerías,Basílica de Zapopan
370,2019-05-03 17:44:21.350509,17,0,0,0,0,1,0,0,0,1,1,Andares,Hospicio Cabañas
371,2019-05-03 17:44:21.350509,17,0,0,0,0,1,0,0,0,1,1,Andares,Plaza Galerías
372,2019-05-03 17:44:21.350509,17,0,0,0,0,1,0,0,0,1,1,Andares,Secretaría de Movilidad
373,2019-05-03 17:44:21.350509,17,0,0,0,0,1,0,0,0,1,1,Andares,La Minerva
374,2019-05-03 17:44:21.350509,17,0,0,0,0,1,0,0,0,1,1,Andares,Basílica de Zapopan
375,2019-05-03 17:44:21.350509,17,0,0,0,0,1,0,0,0,1,1,Secretaría de Movilidad,Hospicio Cabañas
376,2019-05-03 17:44:21.350509,17,0,0,0,0,1,0,0,0,1,1,Secretaría de Movilidad,Plaza Galerías
377,2019-05-03 17:44:21.350509,17,0,0,0,0,1,0,0,0,1,1,Secretaría de Movilidad,Andares
378,2019-05-03 17:44:21.350509,17,0,0,0,0,1,0,0,0,1,1,Secretaría de Movilidad,La Minerva
379,2019-05-03 17:44:21.350509,17,0,0,0,0,1,0,0,0,1,1,Secretaría de Movilidad,Basílica de Zapopan
380,2019-05-03 17:44:21.350509,17,0,0,0,0,1,0,0,0,1,1,La Minerva,Hospicio Cabañas
381,2019-05-03 17:44:21.350509,17,0,0,0,0,1,0,0,0,1,1,La Minerva,Plaza Galerías
382,2019-05-03 17:44:21.350509,17,0,0,0,0,1,0,0,0,1,1,La Minerva,Andares
383,2019-05-03 17:44:21.350509,17,0,0,0,0,1,0,0,0,1,1,La Minerva,Secretaría de Movilidad
384,2019-05-03 17:44:21.350509,17,0,0,0,0,1,0,0,0,1,1,La Minerva,Basílica de Zapopan
385,2019-05-03 17:44:21.350509,17,0,0,0,0,1,0,0,0,1,1,Basílica de Zapopan,Hospicio Cabañas
386,2019-05-03 17:44:21.350509,17,0,0,0,0,1,0,0,0,1,1,Basílica de Zapopan,Plaza Galerías
387,2019-05-03 17:44:21.350509,17,0,0,0,0,1,0,0,0,1,1,Basílica de Zapopan,Andares
388,2019-05-03 17:44:21.350509,17,0,0,0,0,1,0,0,0,1,1,Basílica de Zapopan,Secretaría de Movilidad
389,2019-05-03 17:44:21.350509,17,0,0,0,0,1,0,0,0,1,1,Basílica de Zapopan,La Minerva
390,2019-05-03 18:44:21.350516,18,0,1,0,0,1,1,1,1,1,1,Hospicio Cabañas,Plaza Galerías
391,2019-05-03 18:44:21.350516,18,0,1,0,0,1,1,1,1,1,1,Hospicio Cabañas,Andares
392,2019-05-03 18:44:21.350516,18,0,1,0,0,1,1,1,1,1,1,Hospicio Cabañas,Secretaría de Movilidad
393,2019-05-03 18:44:21.350516,18,0,1,0,0,1,1,1,1,1,1,Hospicio Cabañas,La Minerva
394,2019-05-03 18:44:21.350516,18,0,1,0,0,1,1,1,1,1,1,Hospicio Cabañas,Basílica de Zapopan
395,2019-05-03 18:44:21.350516,18,0,1,0,0,1,1,1,1,1,1,Plaza Galerías,Hospicio Cabañas
396,2019-05-03 18:44:21.350516,18,0,1,0,0,1,1,1,1,1,1,Plaza Galerías,Andares
397,2019-05-03 18:44:21.350516,18,0,1,0,0,1,1,1,1,1,1,Plaza Galerías,Secretaría de Movilidad
398,2019-05-03 18:44:21.350516,18,0,1,0,0,1,1,1,1,1,1,Plaza Galerías,La Minerva
399,2019-05-03 18:44:21.350516,18,0,1,0,0,1,1,1,1,1,1,Plaza Galerías,Basílica de Zapopan
400,2019-05-03 18:44:21.350516,18,0,1,0,0,1,1,1,1,1,1,Andares,Hospicio Cabañas
401,2019-05-03 18:44:21.350516,18,0,1,0,0,1,1,1,1,1,1,Andares,Plaza Galerías
402,2019-05-03 18:44:21.350516,18,0,1,0,0,1,1,1,1,1,1,Andares,Secretaría de Movilidad
403,2019-05-03 18:44:21.350516,18,0,1,0,0,1,1,1,1,1,1,Andares,La Minerva
404,2019-05-03 18:44:21.350516,18,0,1,0,0,1,1,1,1,1,1,Andares,Basílica de Zapopan
405,2019-05-03 18:44:21.350516,18,0,1,0,0,1,1,1,1,1,1,Secretaría de Movilidad,Hospicio Cabañas
406,2019-05-03 18:44:21.350516,18,0,1,0,0,1,1,1,1,1,1,Secretaría de Movilidad,Plaza Galerías
407,2019-05-03 18:44:21.350516,18,0,1,0,0,1,1,1,1,1,1,Secretaría de Movilidad,Andares
408,2019-05-03 18:44:21.350516,18,0,1,0,0,1,1,1,1,1,1,Secretaría de Movilidad,La Minerva
409,2019-05-03 18:44:21.350516,18,0,1,0,0,1,1,1,1,1,1,Secretaría de Movilidad,Basílica de Zapopan
410,2019-05-03 18:44:21.350516,18,0,1,0,0,1,1,1,1,1,1,La Minerva,Hospicio Cabañas
411,2019-05-03 18:44:21.350516,18,0,1,0,0,1,1,1,1,1,1,La Minerva,Plaza Galerías
412,2019-05-03 18:44:21.350516,18,0,1,0,0,1,1,1,1,1,1,La Minerva,Andares
413,2019-05-03 18:44:21.350516,18,0,1,0,0,1,1,1,1,1,1,La Minerva,Secretaría de Movilidad
414,2019-05-03 18:44:21.350516,18,0,1,0,0,1,1,1,1,1,1,La Minerva,Basílica de Zapopan
415,2019-05-03 18:44:21.350516,18,0,1,0,0,1,1,1,1,1,1,Basílica de Zapopan,Hospicio Cabañas
416,2019-05-03 18:44:21.350516,18,0,1,0,0,1,1,1,1,1,1,Basílica de Zapopan,Plaza Galerías
417,2019-05-03 18:44:21.350516,18,0,1,0,0,1,1,1,1,1,1,Basílica de Zapopan,Andares
418,2019-05-03 18:44:21.350516,18,0,1,0,0,1,1,1,1,1,1,Basílica de Zapopan,Secretaría de Movilidad
419,2019-05-03 18:44:21.350516,18,0,1,0,0,1,1,1,1,1,1,Basílica de Zapopan,La Minerva
420,2019-05-03 19:44:21.350514,19,0,0,0,0,1,1,1,1,1,0,Hospicio Cabañas,Plaza Galerías
421,2019-05-03 19:44:21.350514,19,0,0,0,0,1,1,1,1,1,0,Hospicio Cabañas,Andares
422,2019-05-03 19:44:21.350514,19,0,0,0,0,1,1,1,1,1,0,Hospicio Cabañas,Secretaría de Movilidad
423,2019-05-03 19:44:21.350514,19,0,0,0,0,1,1,1,1,1,0,Hospicio Cabañas,La Minerva
424,2019-05-03 19:44:21.350514,19,0,0,0,0,1,1,1,1,1,0,Hospicio Cabañas,Basílica de Zapopan
425,2019-05-03 19:44:21.350514,19,0,0,0,0,1,1,1,1,1,0,Plaza Galerías,Hospicio Cabañas
426,2019-05-03 19:44:21.350514,19,0,0,0,0,1,1,1,1,1,0,Plaza Galerías,Andares
427,2019-05-03 19:44:21.350514,19,0,0,0,0,1,1,1,1,1,0,Plaza Galerías,Secretaría de Movilidad
428,2019-05-03 19:44:21.350514,19,0,0,0,0,1,1,1,1,1,0,Plaza Galerías,La Minerva
429,2019-05-03 19:44:21.350514,19,0,0,0,0,1,1,1,1,1,0,Plaza Galerías,Basílica de Zapopan
430,2019-05-03 19:44:21.350514,19,0,0,0,0,1,1,1,1,1,0,Andares,Hospicio Cabañas
431,2019-05-03 19:44:21.350514,19,0,0,0,0,1,1,1,1,1,0,Andares,Plaza Galerías
432,2019-05-03 19:44:21.350514,19,0,0,0,0,1,1,1,1,1,0,Andares,Secretaría de Movilidad
433,2019-05-03 19:44:21.350514,19,0,0,0,0,1,1,1,1,1,0,Andares,La Minerva
434,2019-05-03 19:44:21.350514,19,0,0,0,0,1,1,1,1,1,0,Andares,Basílica de Zapopan
435,2019-05-03 19:44:21.350514,19,0,0,0,0,1,1,1,1,1,0,Secretaría de Movilidad,Hospicio Cabañas
436,2019-05-03 19:44:21.350514,19,0,0,0,0,1,1,1,1,1,0,Secretaría de Movilidad,Plaza Galerías
437,2019-05-03 19:44:21.350514,19,0,0,0,0,1,1,1,1,1,0,Secretaría de Movilidad,Andares
438,2019-05-03 19:44:21.350514,19,0,0,0,0,1,1,1,1,1,0,Secretaría de Movilidad,La Minerva
439,2019-05-03 19:44:21.350514,19,0,0,0,0,1,1,1,1,1,0,Secretaría de Movilidad,Basílica de Zapopan
440,2019-05-03 19:44:21.350514,19,0,0,0,0,1,1,1,1,1,0,La Minerva,Hospicio Cabañas
441,2019-05-03 19:44:21.350514,19,0,0,0,0,1,1,1,1,1,0,La Minerva,Plaza Galerías
442,2019-05-03 19:44:21.350514,19,0,0,0,0,1,1,1,1,1,0,La Minerva,Andares
443,2019-05-03 19:44:21.350514,19,0,0,0,0,1,1,1,1,1,0,La Minerva,Secretaría de Movilidad
444,2019-05-03 19:44:21.350514,19,0,0,0,0,1,1,1,1,1,0,La Minerva,Basílica de Zapopan
445,2019-05-03 19:44:21.350514,19,0,0,0,0,1,1,1,1,1,0,Basílica de Zapopan,Hospicio Cabañas
446,2019-05-03 19:44:21.350514,19,0,0,0,0,1,1,1,1,1,0,Basílica de Zapopan,Plaza Galerías
447,2019-05-03 19:44:21.350514,19,0,0,0,0,1,1,1,1,1,0,Basílica de Zapopan,Andares
448,2019-05-03 19:44:21.350514,19,0,0,0,0,1,1,1,1,1,0,Basílica de Zapopan,Secretaría de Movilidad
449,2019-05-03 19:44:21.350514,19,0,0,0,0,1,1,1,1,1,0,Basílica de Zapopan,La Minerva
450,2019-05-03 20:44:21.350558,20,0,0,0,0,0,0,0,0,0,0,Hospicio Cabañas,Plaza Galerías
451,2019-05-03 20:44:21.350558,20,0,0,0,0,0,0,0,0,0,0,Hospicio Cabañas,Andares
452,2019-05-03 20:44:21.350558,20,0,0,0,0,0,0,0,0,0,0,Hospicio Cabañas,Secretaría de Movilidad
453,2019-05-03 20:44:21.350558,20,0,0,0,0,0,0,0,0,0,0,Hospicio Cabañas,La Minerva
454,2019-05-03 20:44:21.350558,20,0,0,0,0,0,0,0,0,0,0,Hospicio Cabañas,Basílica de Zapopan
455,2019-05-03 20:44:21.350558,20,0,0,0,0,0,0,0,0,0,0,Plaza Galerías,Hospicio Cabañas
456,2019-05-03 20:44:21.350558,20,0,0,0,0,0,0,0,0,0,0,Plaza Galerías,Andares
457,2019-05-03 20:44:21.350558,20,0,0,0,0,0,0,0,0,0,0,Plaza Galerías,Secretaría de Movilidad
458,2019-05-03 20:44:21.350558,20,0,0,0,0,0,0,0,0,0,0,Plaza Galerías,La Minerva
459,2019-05-03 20:44:21.350558,20,0,0,0,0,0,0,0,0,0,0,Plaza Galerías,Basílica de Zapopan
460,2019-05-03 20:44:21.350558,20,0,0,0,0,0,0,0,0,0,0,Andares,Hospicio Cabañas
461,2019-05-03 20:44:21.350558,20,0,0,0,0,0,0,0,0,0,0,Andares,Plaza Galerías
462,2019-05-03 20:44:21.350558,20,0,0,0,0,0,0,0,0,0,0,Andares,Secretaría de Movilidad
463,2019-05-03 20:44:21.350558,20,0,0,0,0,0,0,0,0,0,0,Andares,La Minerva
464,2019-05-03 20:44:21.350558,20,0,0,0,0,0,0,0,0,0,0,Andares,Basílica de Zapopan
465,2019-05-03 20:44:21.350558,20,0,0,0,0,0,0,0,0,0,0,Secretaría de Movilidad,Hospicio Cabañas
466,2019-05-03 20:44:21.350558,20,0,0,0,0,0,0,0,0,0,0,Secretaría de Movilidad,Plaza Galerías
467,2019-05-03 20:44:21.350558,20,0,0,0,0,0,0,0,0,0,0,Secretaría de Movilidad,Andares
468,2019-05-03 20:44:21.350558,20,0,0,0,0,0,0,0,0,0,0,Secretaría de Movilidad,La Minerva
469,2019-05-03 20:44:21.350558,20,0,0,0,0,0,0,0,0,0,0,Secretaría de Movilidad,Basílica de Zapopan
470,2019-05-03 20:44:21.350558,20,0,0,0,0,0,0,0,0,0,0,La Minerva,Hospicio Cabañas
471,2019-05-03 20:44:21.350558,20,0,0,0,0,0,0,0,0,0,0,La Minerva,Plaza Galerías
472,2019-05-03 20:44:21.350558,20,0,0,0,0,0,0,0,0,0,0,La Minerva,Andares
473,2019-05-03 20:44:21.350558,20,0,0,0,0,0,0,0,0,0,0,La Minerva,Secretaría de Movilidad
474,2019-05-03 20:44:21.350558,20,0,0,0,0,0,0,0,0,0,0,La Minerva,Basílica de Zapopan
475,2019-05-03 20:44:21.350558,20,0,0,0,0,0,0,0,0,0,0,Basílica de Zapopan,Hospicio Cabañas
476,2019-05-03 20:44:21.350558,20,0,0,0,0,0,0,0,0,0,0,Basílica de Zapopan,Plaza Galerías
477,2019-05-03 20:44:21.350558,20,0,0,0,0,0,0,0,0,0,0,Basílica de Zapopan,Andares
478,2019-05-03 20:44:21.350558,20,0,0,0,0,0,0,0,0,0,0,Basílica de Zapopan,Secretaría de Movilidad
479,2019-05-03 20:44:21.350558,20,0,0,0,0,0,0,0,0,0,0,Basílica de Zapopan,La Minerva
480,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Hospicio Cabañas,Plaza Galerías
481,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Hospicio Cabañas,Andares
482,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Hospicio Cabañas,Secretaría de Movilidad
483,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Hospicio Cabañas,La Minerva
484,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Hospicio Cabañas,Basílica de Zapopan
485,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Plaza Galerías,Hospicio Cabañas
486,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Plaza Galerías,Andares
487,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Plaza Galerías,Secretaría de Movilidad
488,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Plaza Galerías,La Minerva
489,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Plaza Galerías,Basílica de Zapopan
490,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Andares,Hospicio Cabañas
491,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Andares,Plaza Galerías
492,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Andares,Secretaría de Movilidad
493,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Andares,La Minerva
494,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Andares,Basílica de Zapopan
495,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Secretaría de Movilidad,Hospicio Cabañas
496,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Secretaría de Movilidad,Plaza Galerías
497,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Secretaría de Movilidad,Andares
498,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Secretaría de Movilidad,La Minerva
499,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Secretaría de Movilidad,Basílica de Zapopan
500,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,La Minerva,Hospicio Cabañas
501,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,La Minerva,Plaza Galerías
502,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,La Minerva,Andares
503,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,La Minerva,Secretaría de Movilidad
504,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,La Minerva,Basílica de Zapopan
505,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Basílica de Zapopan,Hospicio Cabañas
506,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Basílica de Zapopan,Plaza Galerías
507,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Basílica de Zapopan,Andares
508,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Basílica de Zapopan,Secretaría de Movilidad
509,2019-05-03 21:44:21.350553,21,0,0,0,0,0,0,0,0,0,0,Basílica de Zapopan,La Minerva
